305,-929.8575317023502
306,-912.4275296439957
307,-884.986388763546
308,-885.2452414524319
309,-873.570480140463
310,-863.6393177859464
311,-866.4653929731782
312,-905.0352719328683
313,-936.4778009489562
314,-950.8543871809045
315,-920.0231628943545
316,-933.3879379733798
317,-933.0080751043474
318,-928.867180587045
319,-964.8009790651555
320,-956.6878170239693
321,-966.035167770051
322,-974.4656394275316
323,-989.1828302963658
324,-995.4457776410369
325,-959.6236017866694
326,-985.3906021317781
327,-951.7245836421595
328,-920.4708878777326
329,-906.6916894432661
330,-916.6482407408437
331,-900.455296003442
332,-927.0937280706037
333,-922.0761209928356
334,-914.6171311433114
335,-898.7745906065035
336,-911.5420862316753
337,-912.9511647144674
338,-924.1611547723818
339,-937.8556370886274
340,-961.2891399505424
341,-949.5146730098986
342,-966.7277494008928
343,-982.3790596018721
344,-965.4794397003977
345,-935.2539272252889
346,-936.2491186550187
347,-956.5294892097962
348,-950.4221086126472
349,-918.8574944026699
350,-890.9764484980312
351,-879.195086224468
352,-880.4390568456256
353,-882.3530115929226
354,-887.204846357509
355,-904.1137498099549
356,-918.1510923222221
357,-916.1641483521128
358,-914.4902424444192
359,-950.6285864119864
360,-978.633356542548
361,-987.0057814482221
362,-981.3781167155154
363,-983.7111474223013
364,-982.2206453939791
365,-973.2906146193483
366,-962.9103965702798
367,-971.8255140406268
368,-977.3124546610518
369,-992.6233257469955
370,-998.5602927102861
371,-989.3841106472279
372,-1006.5433325003505
373,-990.0669415120985
374,-994.2690910587947
375,-990.4783987611436
376,-997.7245007420422
377,-1014.653150155756
378,-1007.6423124596796
379,-1006.7498900346526
380,-1014.8681891332647
381,-1006.7899259235398
382,-1003.9223216979606
383,-1009.793725418793
384,-1018.9491889516624
385,-1022.3892981300231
386,-1008.9183386926908
387,-1012.2904026168742
388,-1002.3284817415671
389,-975.7186347904536
390,-995.7966508488989
391,-960.6482365378407
392,-942.3228235896026
393,-951.9790161290855
394,-923.5646492693054
395,-913.7994244323966
396,-949.362091419914
397,-969.2071716300021
398,-957.0878048831205
399,-938.5381974941683
400,-921.7990252558216
401,-938.6181479139088
402,-911.9983097852314
403,-884.9988911532967
404,-907.3857854110286
405,-893.5950162544696
406,-914.8009962520233
407,-887.7170123526998
408,-866.9101971138408
409,-882.5572518405759
410,-859.0676674481568
411,-865.319338150169
412,-884.6138459383387
413,-904.6218793065011
414,-878.2102609204773
415,-892.677788172604
416,-879.430223291467
417,-932.1840546837282
418,-944.9868346183971
419,-955.5630179229306
420,-935.0630878180175
421,-918.7064387765952
422,-891.5063672943211
423,-894.6381679296499
424,-898.158610420781
425,-859.9542055888924
426,-864.8625038963595
427,-865.0503486295935
428,-844.9366077243706
429,-812.2718638392856
430,-808.4309474556088
431,-817.9894676343597
432,-799.1175283271605
433,-847.7242346392079
434,-861.2910230955392
435,-849.4292851089334
436,-834.7190393074761
437,-828.6973126408128
438,-835.1827031157302
439,-888.0039690903036
440,-877.2187683842117
441,-845.0364936638119
442,-864.1462541507639
443,-855.5598114049717
444,-877.6613032692273
445,-853.6419271264348
446,-880.9944555170157
447,-869.8005589036098
448,-891.8565442909726
449,-880.8257816933587
450,-899.6084581636328
451,-886.9396553730444
452,-875.0309864783342
453,-894.4116165500172
454,-856.5487184244746
455,-853.5176475287434
456,-885.4041512352823
457,-909.812655414242
458,-881.4118414768494
459,-856.8197766204254
460,-849.8206273547605
461,-829.5294031624153
462,-799.4022943908934
463,-827.3353343578649
464,-846.786703335102
465,-835.3585526478593
466,-817.1674031201899
467,-773.4596699748039
468,-803.8606463507548
469,-801.0335714136721
470,-833.1223038730329
471,-827.2288682534238
472,-812.0856613879771
473,-825.1754714269744
474,-827.4482109382129
475,-783.697082851456
476,-837.8131323333387
477,-805.9132422779307
478,-805.4532959371527
479,-837.682011309144
480,-830.3125609038942
481,-798.4422987524641
482,-796.6287347720364
483,-806.1190041665709
484,-858.2467959529826
485,-824.0308955119237
486,-819.8496516468422
487,-830.0264157452416
488,-842.3176443198166
489,-809.379064553124
490,-806.5674089196993
491,-860.064459733755
492,-830.5605682464145
493,-799.3357787871785
494,-833.483939644369
495,-852.6909905408695
496,-845.9306379948558
497,-826.2428737061199
498,-811.6404209266756
499,-782.1524976674823
500,-771.4684447540556
501,-824.2346623728376
502,-849.3803129035003
503,-877.6815270876479
504,-854.2194084388346
505,-834.4570501798651
506,-815.7736898912643
507,-798.3073461917124
508,-839.245319500329
509,-800.1786615357732
510,-780.9559583076987
511,-765.8526040310674
512,-785.3162830061866
513,-801.7235211603293
514,-760.704801396918
515,-749.5885825959338
516,-713.9799738341458
517,-733.0376682488808
518,-767.4219076127431
519,-742.4759177071488
520,-729.0258077968282
521,-738.9948759980193
522,-710.4694173106653
523,-750.3007351812456
524,-732.0396366171808
525,-748.5204446315968
526,-738.241558784767
527,-736.2413004072562
528,-754.0090935331423
529,-773.3234751942913
530,-808.5890093282298
531,-790.4545591175823
532,-791.7601254790794
533,-826.450199899694
534,-820.8095449641786
535,-849.592246051079
536,-837.2316139104746
537,-819.1904518094939
538,-789.9336894937474
539,-762.7870790192937
540,-779.1153059446624
541,-798.1837845274745
542,-809.883655913182
543,-796.8260619850134
544,-782.3042339129322
545,-770.3224835928957
546,-732.8574394483411
547,-737.623372239217
548,-728.8212962873879
549,-720.9729214550283
550,-718.7517102402924
551,-755.9789605042226
552,-732.763415209981
553,-737.0975091475053
554,-734.6045860549569
555,-741.7314577957065
556,-733.0339554487338
557,-765.5956763215582
558,-794.5078645526277
559,-780.6539931540431
560,-807.8433930234222
561,-794.10396262604
562,-812.0965083599592
563,-822.4017915793655
564,-818.2470983856131
565,-777.9424368265643
566,-756.2351024363478
567,-732.5503756975747
568,-748.1829417697944
569,-713.5561110032284
570,-776.7224828747592
571,-802.682355207196
572,-774.7129457213825
573,-749.3738930437711
574,-727.4252307265002
575,-707.3629038873632
576,-701.573022374086
577,-716.7588227917298
578,-709.8200773970746
579,-664.5543971136906
580,-708.1184332955073
581,-744.2434201770424
582,-766.9313463677859
583,-777.380572601648
584,-778.2683726141661
585,-780.8968032394257
586,-793.3442041700338
587,-808.0730060336698
588,-833.5689535832836
589,-829.9884543660347
590,-799.8592577766519
591,-801.5061385259912
592,-761.4142351160631
593,-790.2156922063328
594,-788.1899836912257
595,-748.7904735770462
596,-764.7327721120963
597,-753.344432066709
598,-759.1529832177539
599,-760.7770742060752
600,-710.8291888654352
601,-705.6617240968752
602,-745.4469819858324
603,-755.927509441603
604,-745.9013513146796
605,-698.0437415263343
606,-726.1154637064873
607,-708.3148764675857
608,-689.7595424999889
609,-692.6728672541313
610,-745.7651327798718
611,-723.7825927847115
612,-704.7650200896306
613,-731.7686042252197
614,-723.7327928262057
615,-712.1411364977797
616,-680.3423566964323
617,-677.6648313119895
618,-691.7128559031928
619,-703.8114909429015
620,-714.7957869385424
621,-682.7543790424122
622,-640.2511558184148
623,-606.0753784971223
624,-637.9246414031995
625,-639.4287614233235
626,-601.9918887638299
627,-650.1668543502738
628,-636.8272915378784
629,-638.2659685884761
630,-588.0034202314837
631,-609.5313765826243
632,-574.9372605404149
633,-570.228992459028
634,-539.8235016720537
635,-537.4905626648512
636,-536.0500240084363
637,-521.7288015130424
638,-535.9732760408965
639,-599.0597057079609
640,-604.1775361941671
641,-623.0117576447002
642,-676.1094127675665
643,-636.4616018844351
644,-653.4086069654466
645,-627.780501308696
646,-591.2087129934653
647,-584.5143821388202
648,-578.5772741169977
649,-520.9491508144208
650,-566.5120657330598
651,-622.9274919961049
652,-678.1820382100108
653,-636.498062700901
654,-638.3227309217054
655,-599.4828339961116
656,-637.9932808079526
657,-661.5195803172221
658,-608.3510278190403
659,-595.4510812111585
660,-634.5588187870493
661,-597.8594778294312
662,-645.7275199193567
663,-608.3414285698204
664,-617.0587603973594
665,-621.1919171781392
666,-615.9814217703952
667,-668.1952532903185
668,-601.6490808491341
669,-555.0457148532803
670,-555.9923093240262
671,-526.451565919525
672,-543.8981267259461
673,-543.227352642228
674,-541.8456645089273
675,-567.2907296669091
676,-608.6310934324831
677,-614.1344018059782
678,-605.7518294156514
679,-626.5675940937145
680,-603.9636271491471
681,-582.7543163760981
682,-605.1826199072962
683,-611.8199231875025
684,-576.4837486464742
685,-518.9376755277376
686,-467.5380559028589
687,-460.8296928640171
688,-523.1571670387294
689,-571.6093638598331
690,-599.4236599817661
691,-579.1133928392651
692,-547.697119655285
693,-592.5565004047999
694,-609.4705237631649
695,-619.0300653090044
696,-636.3968385744739
697,-626.8782075634896
698,-694.7693156155176
699,-728.8803390513544
700,-756.6490813729546
701,-694.44442118912
702,-634.9957110367889
703,-584.773239258505
704,-644.2744770559385
705,-631.6879064511294
706,-661.4713956296908
707,-649.9450318844754
708,-643.821783979926
709,-651.1402517793339
710,-631.9964923541987
711,-666.5704935123375
712,-696.560540513456
713,-664.6738104939556
714,-637.7247224441235
715,-659.6658835763129
716,-646.4327282692301
717,-624.8224672624953
718,-562.5540366728429
719,-572.6901626189288
720,-554.3095695760957
721,-538.945959719182
722,-538.9539210662679
723,-511.10892098819136
724,-547.1087844296665
725,-562.8775822637028
726,-573.9923550532264
727,-529.8918805009365
728,-545.4159552573308
729,-544.7280652482088
730,-600.5913133442019
731,-566.592422829343
732,-599.3536743883886
733,-626.0410885091158
734,-630.8677212875762
735,-660.9498380975997
736,-701.1186447163727
737,-739.2165537095807
738,-783.4139067130764
739,-824.8576409479072
740,-849.3653235089403
741,-846.1373403345783
742,-843.155990675936
743,-834.1827663095704
744,-825.4785658978161
745,-843.105926431983
746,-871.9749811372753
747,-886.7118874012291
748,-893.3900756339488
749,-919.4146943968192
750,-880.2706125289604
751,-841.492360880269
752,-845.6083240055859
753,-812.3388688854502
754,-806.9384120584037
755,-766.6260345095651
756,-715.9198404189888
757,-659.2110560286387
758,-687.8258027071046
759,-727.2136436710845
760,-720.2351454162952
761,-730.0359726340638
762,-657.3721693042572
763,-592.0143889036581
764,-612.3683838945672
765,-564.672660506347
766,-587.0126428467221
767,-568.0229184220173
768,-552.1370576796365
769,-595.6992492073887
770,-588.6113148263014
771,-569.718052636558
772,-564.5289387923925
773,-508.28690130421995
774,-514.2765211868734
775,-489.65325990020835
776,-453.4632870306312
777,-433.9476181741034
778,-498.8007849947821
779,-531.6832521180935
780,-491.35503560556134
781,-483.538595268049
782,-514.6362345913315
783,-501.8061292317601
784,-536.129938923439
785,-508.79664232589
786,-523.1542849354405
787,-484.09118320922266
788,-529.1411464823545
789,-543.2348123749624
790,-514.8888395884937
791,-489.4924766728614
792,-510.05313633229895
793,-568.9115198061932
794,-593.4875660128652
795,-547.3464785570067
796,-533.1136680973931
797,-519.1891026639931
798,-570.057822632308
799,-565.9356555273961
800,-586.2410746995464
801,-566.6029035128267
802,-580.4767324031186
803,-522.537972313237
804,-549.0975304037154
805,-507.3549843446371
806,-469.762536803794
807,-475.2320184367389
808,-453.58445359987854
809,-465.3203920535791
810,-501.0362968065002
811,-519.6920872375722
812,-546.8993087020918
813,-560.2690840389105
814,-517.5079234015358
815,-491.48349330799084
816,-580.4625535545073
817,-535.7748785786254
818,-508.28379046164787
819,-470.8556160140982
820,-510.813626859948
821,-459.89179254277013
822,-439.62643151308765
823,-449.2920283748944
824,-444.3926308938335
825,-413.3554538892277
826,-411.9037451289272
827,-397.2422970180919
828,-357.79678945315646
829,-439.15304638250814
830,-469.4929930937954
831,-435.68499313574335
832,-510.94191947854694
833,-562.0397926250733
834,-545.5279107162798
835,-572.7739607016777
836,-515.8768030398625
837,-555.3244411827691
838,-552.2668104479069
839,-583.8748800121745
840,-608.7744001881196
841,-631.0451900592536
842,-594.7141434484071
843,-626.8673943942639
844,-577.5149788825443
845,-586.3504170102542
846,-541.2304123012653
847,-556.4656826783781
848,-513.9108625862975
849,-475.488111455912
850,-467.4658725367972
851,-420.921491181182
852,-512.2184371771698
853,-474.0437772681193
854,-527.3517192583952
855,-599.4953317944976
856,-553.036032120032
857,-574.2342171749534
858,-605.3567125907832
859,-558.1461259390203
860,-542.2523364603868
861,-488.1277821075243
862,-465.5185705511858
863,-431.86624999190724
864,-429.08965455195505
865,-412.2824780385744
866,-397.41866953783614
867,-410.241164063459
868,-476.9759364488232
869,-469.785207011063
870,-476.5793072021981
871,-469.05793393142164
872,-435.5445908829864
873,-392.0670487845137
874,-406.72503592364274
875,-425.1653838250125
876,-408.9371504415082
877,-381.4157497183445
878,-343.39809081106023
879,-309.15427719067424
880,-304.6473335997165
881,-346.25042873345444
882,-367.2427847616123
883,-384.25190252528694
884,-433.4744334212677
885,-416.30349487559477
886,-486.09882033543664
887,-450.6312869691264
888,-488.4554741973651
889,-506.45006844568593
890,-509.1013571440685
891,-471.4940450037431
892,-464.1740269813388
893,-444.42301815201563
894,-413.6173350869165
895,-427.10681075223897
896,-449.2907345525916
897,-460.26425998019715
898,-507.261461635108
899,-563.5309698915464
900,-520.4095243495562
901,-468.4665293296181
902,-461.35761518455047
903,-484.87731186820656
904,-517.7049253208709
905,-466.107933146724
906,-432.9137198932049
907,-402.6791598149754
908,-375.5731527448177
909,-364.0555614266466
910,-411.3565201317907
911,-422.97162368159997
912,-525.5605201178437
913,-513.019712402029
914,-532.1140097346907
915,-524.3227565242875
916,-544.7602309936739
917,-570.5112919462825
918,-527.0471652984933
919,-529.0877926060778
920,-516.759048309366
921,-534.0034007496405
922,-521.1958986070854
923,-547.5374794286478
924,-546.1808975508169
925,-567.4548309474551
926,-565.9593437305896
927,-522.54689024102
928,-497.1223397364138
929,-488.6351879725201
930,-439.907234829148
931,-485.3129838056586
932,-436.9188692002714
933,-455.11553001209245
934,-422.85835269779597
935,-407.71566845433574
936,-407.57517354914296
937,-473.3851962196839
938,-426.2122120311324
939,-410.7615833398633
940,-467.8224591207429
941,-434.2632426534643
942,-403.96006630655563
943,-389.3095160793374
944,-405.8834249070465
945,-377.95489991565285
946,-366.2141068556891
947,-422.887211321721
948,-380.73153872098453
949,-355.68477101855126
950,-420.91382657624223
951,-418.2765241528101
952,-466.58223290283667
953,-432.8142226444647
954,-416.2074221346086
955,-474.8277468132259
956,-537.3344236821897
957,-543.2131924855579
958,-599.8445269056821
959,-621.4321888231954
960,-559.3796236292802
961,-530.1751497910918
962,-490.68729473792
963,-552.1915163050783
964,-593.5625609218258
965,-631.7681618436811
966,-607.7469475447431
967,-654.3237122474468
968,-589.1982771594697
969,-543.5150208250475
970,-581.6299061312517
971,-523.6732871030927
972,-564.5134563125437
973,-563.1253825398106
974,-575.1474969450119
975,-613.2979133526653
976,-659.2226464114034
977,-646.9420318270347
978,-669.7081899022994
979,-603.0592100769359
980,-637.2322634704486
981,-709.2439019856662
982,-734.0115907912686
983,-673.877096031346
984,-671.7470705937382
985,-644.4841084427362
986,-606.9176036436229
987,-625.8804174046779
988,-589.3571288743187
989,-607.8742351428943
990,-559.9417455823344
991,-571.7866610046441
992,-585.4029757291759
993,-567.8266734374479
994,-613.1906005025662
995,-652.0712220277478
996,-600.2603145035137
997,-566.3167432766368
998,-509.87972654894884
999,-486.15106917999793
